item,itemLabel,latitude,longitude,date
http://www.wikidata.org/entity/Q1432141,bataille de Bladensburg,38.936647222,-76.9376,
http://www.wikidata.org/entity/Q1431266,bataille de Saint-Christophe,17.15,-62.58333333,1782-01-25T00:00:00Z
http://www.wikidata.org/entity/Q1429804,bataille de Crannon,39.516667,22.35,
http://www.wikidata.org/entity/Q1432380,bataille de García Hernández,40.860277777,-5.4325,
http://www.wikidata.org/entity/Q2672355,massacre de Psara,38.5693,25.5847,
http://www.wikidata.org/entity/Q2683571,bataille de Lookout Mountain,35.017,-85.342,
http://www.wikidata.org/entity/Q2671415,bataille de Gagra,43.333333,40.216667,1992-10-01T00:00:00Z
http://www.wikidata.org/entity/Q2676019,seconde bataille de Fort Wagner,32.73,-79.87111111,
http://www.wikidata.org/entity/Q2672202,bataille de Fort Sanders,35.9589,-83.9338,
http://www.wikidata.org/entity/Q2671443,bataille de Sainte-Lucie,14.017,-60.983,
http://www.wikidata.org/entity/Q2670873,bataille de Makin,3.07,172.789,1943-11-21T00:00:00Z
http://www.wikidata.org/entity/Q2670926,bataille de Seminara,38.333333333,15.866666666,
http://www.wikidata.org/entity/Q4871527,bataille du lac Okeechobee,27.212622222,-80.785119444,
http://www.wikidata.org/entity/Q4871540,bataille du col de Latema,-3.4,37.583333333,1916-03-11T00:00:00Z
http://www.wikidata.org/entity/Q4871535,bataille de la crête de Lanzerath,50.359487,6.329241,1944-12-16T00:00:00Z
http://www.wikidata.org/entity/Q4871515,bataille de La Flor,13.41383333,-85.71104167,1928-05-13T00:00:00Z
http://www.wikidata.org/entity/Q4871517,bataille de La Paz,24.133333,-110.3,1847-11-16T00:00:00Z
http://www.wikidata.org/entity/Q4871519,bataille de La Rochelle,47.2667,-1.38333,
http://www.wikidata.org/entity/Q4871513,bataille de La Guaira,10.6,-66.93305556,
http://www.wikidata.org/entity/Q4871511,bataille de La Bisbal,41.958889,3.037778,
http://www.wikidata.org/entity/Q4871520,bataille de La Réunion,-20.9394,55.2872,
http://www.wikidata.org/entity/Q4871545,bataille de Le Transloy,50.057388888,2.887722222,1916-10-01T00:00:00Z
http://www.wikidata.org/entity/Q4871508,bataille du Kyōkō-ji,34.618722222,135.63625,1562-06-30T00:00:00Z
http://www.wikidata.org/entity/Q4871528,bataille de Lake Providence,32.809844,-91.193392,
http://www.wikidata.org/entity/Q4871501,bataille de la Kume-gawa,35.7731,139.467,
http://www.wikidata.org/entity/Q4871091,bataille de Ghaghra,25.8,84.8,
http://www.wikidata.org/entity/Q4871082,bataille de Garissi,41.55,44.46666667,
http://www.wikidata.org/entity/Q4871072,bataille de Gainsborough,53.379,-0.753,
http://www.wikidata.org/entity/Q4871077,bataille de Gannoruwa,7.27950556,80.60175556,
http://www.wikidata.org/entity/Q4871076,bataille de Ganjgal,34.79,71.158,
http://www.wikidata.org/entity/Q4871074,bataille de Gang Toi,11.06,106.97,
http://www.wikidata.org/entity/Q4871089,bataille de Geok Tepe,38.167286,57.967847,
http://www.wikidata.org/entity/Q3427997,bataille de Ratan,63.99222222,20.89777778,
http://www.wikidata.org/entity/Q3427928,bataille de Ratan and Sävar,63.892222,20.534722,
http://www.wikidata.org/entity/Q3436319,bataille de Dyrrachium,41.3256,19.4544,
http://www.wikidata.org/entity/Q3434446,bataille de Tylliria,35.13333333,33.46666667,
http://www.wikidata.org/entity/Q3432591,bataille de Zealand Point,55.9847,11.3365,
http://www.wikidata.org/entity/Q647827,bataille de Dennewitz,51.966666666,13.0,
http://www.wikidata.org/entity/Q647112,bataille de Koronowo,53.3569,17.8111,
http://www.wikidata.org/entity/Q647463,bataille d'Artaxata,39.885,44.576208,
http://www.wikidata.org/entity/Q647463,bataille d'Artaxata,39.95389,44.55056,
http://www.wikidata.org/entity/Q648223,bataille de Cape Kaliakra,43.3741,28.5974,
http://www.wikidata.org/entity/Q3485845,siège de Brno,49.195277777,16.608333333,1645-05-03T00:00:00Z
http://www.wikidata.org/entity/Q3485819,siège d'Arles,43.676944444,4.628611111,0534-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3485846,siège de Caen,49.1822,-0.370556,1417-08-27T00:00:00Z
http://www.wikidata.org/entity/Q3485837,siège de Beaucaire,43.80805556,4.64416667,1216-06-10T00:00:00Z
http://www.wikidata.org/entity/Q3485823,siège d'Astorga,42.4575,-6.056944444,1810-03-21T00:00:00Z
http://www.wikidata.org/entity/Q3485834,siège de Beauvais,49.434166666,2.0875,1472-07-06T00:00:00Z
http://www.wikidata.org/entity/Q3485852,siège de Carcassonne,43.213055555,2.351944444,1209-08-08T00:00:00Z
http://www.wikidata.org/entity/Q3485838,siège de Bayonne,43.33333333,-1.46666667,1814-02-27T00:00:00Z
http://www.wikidata.org/entity/Q3485824,siège d'Hennebont,47.804166666,-3.278888888,1342-05-01T00:00:00Z
http://www.wikidata.org/entity/Q3485829,siège d'Ille-sur-Têt,42.6717,2.62139,1640-09-23T00:00:00Z
http://www.wikidata.org/entity/Q3485825,siège d'Eshowe,-28.907972222,31.461388888,1879-02-07T00:00:00Z
http://www.wikidata.org/entity/Q3485817,siège d'Arles,43.676944444,4.628611111,1251-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3485838,siège de Bayonne,43.4925,-1.476388888,1814-02-27T00:00:00Z
http://www.wikidata.org/entity/Q3485850,siège de Cambrai,50.175833333,3.234722222,1339-09-01T00:00:00Z
http://www.wikidata.org/entity/Q3485852,siège de Carcassonne,43.215833333,2.351388888,1209-08-08T00:00:00Z
http://www.wikidata.org/entity/Q3485815,siège d'Arles,43.676944444,4.628611111,1240-06-01T00:00:00Z
http://www.wikidata.org/entity/Q3485824,siège d'Hennebont,47.8,-3.283333333,1342-05-01T00:00:00Z
http://www.wikidata.org/entity/Q3485816,siège d'Arles,43.676944444,4.628611111,1368-04-19T00:00:00Z
http://www.wikidata.org/entity/Q3485829,siège d'Ille-sur-Têt,42.670555555,2.620555555,1640-09-23T00:00:00Z
http://www.wikidata.org/entity/Q2722079,bataille de Meadow Bridge,37.6125,-77.4073,
http://www.wikidata.org/entity/Q2712298,bataille d'Ostrovo,40.8,21.833333,
http://www.wikidata.org/entity/Q2713449,siège d'Andrinople,41.678055555,26.559444444,0813-06-26T00:00:00Z
http://www.wikidata.org/entity/Q2718092,combat de Sahagún,42.370833333,-5.029166666,
http://www.wikidata.org/entity/Q2720985,bataille de Kirk Kilissé,41.734722,27.225278,
http://www.wikidata.org/entity/Q2712138,bataille de Degsastan,56.672994,-5.629807,
http://www.wikidata.org/entity/Q1415925,bataille de Jankau,49.6503,14.7294,
http://www.wikidata.org/entity/Q1416369,bataille de la ferme Crysler,44.941977777,-75.070172222,
http://www.wikidata.org/entity/Q1414998,bataille de Tenaru,-9.422168,160.066803,
http://www.wikidata.org/entity/Q1417205,bataille de Mons,50.457777777,3.952222222,
http://www.wikidata.org/entity/Q1415566,bataille de Wurtzbourg,49.79344444,9.92958333,
http://www.wikidata.org/entity/Q1473857,déroute de Winchester,51.060494,-1.312523,
http://www.wikidata.org/entity/Q1474180,bataille du bois Belleau,49.07323056,3.29087222,1918-06-01T00:00:00Z
http://www.wikidata.org/entity/Q1473165,Incident du plateau de Miljevci,43.88055556,16.03611111,1992-06-21T00:00:00Z
http://www.wikidata.org/entity/Q1464620,bataille de Vicence,45.71666667,11.36666667,
http://www.wikidata.org/entity/Q1467456,bataille de Teruel,40.35,-1.1,1937-12-15T00:00:00Z
http://www.wikidata.org/entity/Q1468732,bataille de Vyšehrad,50.0578,14.4311,1419-08-25T00:00:00Z
http://www.wikidata.org/entity/Q2762407,bataille d'Azukizaka,34.9303153,137.1782977,
http://www.wikidata.org/entity/Q2756240,bataille de Tienhaara,60.7445,28.68,
http://www.wikidata.org/entity/Q2756897,bataille de Bosra,31.53333333,36.48333333,0634-06-01T00:00:00Z
http://www.wikidata.org/entity/Q2757656,bataille de Burgos,42.3558,-3.66806,
http://www.wikidata.org/entity/Q2752838,seconde bataille d'Auburn,38.70213,-77.70181,
http://www.wikidata.org/entity/Q2750968,bataille de Canope,31.22,29.95,
http://www.wikidata.org/entity/Q4871343,bataille de Jitra,6.268056,100.421667,1941-12-11T00:00:00Z
http://www.wikidata.org/entity/Q4871360,bataille de Kabul,34.525277777,69.178333333,1842-08-01T00:00:00Z
http://www.wikidata.org/entity/Q4871355,bataille de Ka-san,36.03722222,128.5825,1950-09-01T00:00:00Z
http://www.wikidata.org/entity/Q4871351,bataille de Jowhar,2.78,45.5022,
http://www.wikidata.org/entity/Q4871338,bataille de Jiksan,36.816666666,127.166666666,
http://www.wikidata.org/entity/Q4871346,bataille de Johnsonville,36.0708,-87.9757,1864-11-04T00:00:00Z
http://www.wikidata.org/entity/Q4871357,bataille de Kabletown,39.216389,-77.856944,
http://www.wikidata.org/entity/Q2688934,bataille de Salineville,40.62055556,-80.90166667,
http://www.wikidata.org/entity/Q2700708,bataille de La Nouvelle-Orléans,29.9575,-90.06305556,1862-04-25T00:00:00Z
http://www.wikidata.org/entity/Q2694984,bataille de Remagen,50.57916667,7.24416667,1945-03-07T00:00:00Z
http://www.wikidata.org/entity/Q2695780,bataille de Kinston,35.2441,-77.5847,
http://www.wikidata.org/entity/Q2689975,bataille de Molino del Rey,19.418611111,-99.190833333,
http://www.wikidata.org/entity/Q2692278,bataille de Lihula,58.694444,23.839444,
http://www.wikidata.org/entity/Q2687368,bataille de Missionary Ridge,35.03,-85.257,
http://www.wikidata.org/entity/Q2693947,bataille de Broken River,-36.548962,145.975074,
http://www.wikidata.org/entity/Q1497916,bataille de Lunebourg,53.25,10.417,
http://www.wikidata.org/entity/Q1497933,bataille des casques d'argent,50.949166666,5.110555555,
http://www.wikidata.org/entity/Q1497923,bataille de Möckern,50.95,12.4333,
http://www.wikidata.org/entity/Q1497954,guerres de l'Adamaoua,10.5553,14.2541,1902-01-18T00:00:00Z
http://www.wikidata.org/entity/Q1497936,combat de Stockerau,48.383333,16.216667,
http://www.wikidata.org/entity/Q1497929,bataille de Schweinschädel,50.395833333,15.985833333,
http://www.wikidata.org/entity/Q1497957,combat de Villodrigo,42.15,-4.1,
http://www.wikidata.org/entity/Q3491983,bataille d'Arcadiopolis,41.440314,27.251471,
http://www.wikidata.org/entity/Q3490568,bataille de Tirad Pass,17.142222222,120.629444444,
http://www.wikidata.org/entity/Q3491891,bataille de Komarów,50.633,23.4833,1920-08-30T00:00:00Z
http://www.wikidata.org/entity/Q3491706,soulèvement de Derna,32.766666666,22.633333333,
http://www.wikidata.org/entity/Q3491975,bataille de Crémone,45.133333,10.033333,
http://www.wikidata.org/entity/Q3493159,bataille de Kutná Hora,49.9915264,15.2194783,
http://www.wikidata.org/entity/Q3494380,bataille de Prague,50.08638889,14.41222222,1648-07-25T00:00:00Z
http://www.wikidata.org/entity/Q1500314,bataille de Harran,36.866667,39.033333,
http://www.wikidata.org/entity/Q1500202,bataille de Grumentum,40.283889,15.889722,
http://www.wikidata.org/entity/Q1500196,bataille de Hořice,50.3647,15.6444,
http://www.wikidata.org/entity/Q1497969,bataille de Sayler's Creek,37.30551,-78.22797,
http://www.wikidata.org/entity/Q1497996,bataille de Tulagi et Gavutu–Tanambogo,-9.10722,160.14889,1942-08-07T00:00:00Z
http://www.wikidata.org/entity/Q1500211,bataille de Cissa,41.1157,1.24959,
http://www.wikidata.org/entity/Q3486018,siège de Saint-Martin-de-Ré,46.2,-1.416666666,1627-07-12T00:00:00Z
http://www.wikidata.org/entity/Q3486005,siège de Québec,46.8127,-71.2199,1759-06-26T00:00:00Z
http://www.wikidata.org/entity/Q3486012,siège de Rolleboise,49.0197,1.60833,1364-03-18T00:00:00Z
http://www.wikidata.org/entity/Q3486053,siège de Verneuil,48.738888888,0.927777777,1173-06-30T00:00:00Z
http://www.wikidata.org/entity/Q3486017,siège de Saint-Jean-d'Angély,45.944166666,-0.521111111,1351-03-01T00:00:00Z
http://www.wikidata.org/entity/Q3486070,sièges d'Arles,43.676944444,4.628611111,0566-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3486005,siège de Québec,46.816111,-71.224167,1759-06-26T00:00:00Z
http://www.wikidata.org/entity/Q3486058,siège de la Crête à Pierrot,19.116666666,-72.45,1802-03-04T00:00:00Z
http://www.wikidata.org/entity/Q3486058,siège de la Crête à Pierrot,19.116666666,-72.7,1802-03-04T00:00:00Z
http://www.wikidata.org/entity/Q3486072,sièges d'Akhaltsikhe,41.638888888,42.986111111,
http://www.wikidata.org/entity/Q3486044,siège de Tournai,50.6,3.383333333,1667-06-21T00:00:00Z
http://www.wikidata.org/entity/Q3486015,siège de Saint-Dizier,48.6378,4.9489,1544-07-20T00:00:00Z
http://www.wikidata.org/entity/Q1444121,bataille navale de Louisbourg,45.9075,-59.9739,
http://www.wikidata.org/entity/Q1443091,bataille du Garigliano,41.2167,13.5667,
http://www.wikidata.org/entity/Q1442050,bataille de Maldon,51.715277777,0.700833333,
http://www.wikidata.org/entity/Q1445532,bataille de Lule-Burgas,41.405556,27.356944,1912-10-28T00:00:00Z
http://www.wikidata.org/entity/Q1453186,bataille du cap Saint-Vincent,37.02275,-8.99089,
http://www.wikidata.org/entity/Q1456533,bataille de Guinegatte,50.60805556,2.27111111,
http://www.wikidata.org/entity/Q1434879,bataille d'Als,54.983333333,9.916666666,1864-06-29T00:00:00Z
http://www.wikidata.org/entity/Q1438686,bataille de Plymouth,49.964,-4.21,
http://www.wikidata.org/entity/Q1440764,invasion du Timor,-10.38333333,123.63333333,1942-02-19T00:00:00Z
http://www.wikidata.org/entity/Q1438180,bataille de Plymouth,35.86648,-76.7519,1864-04-17T00:00:00Z
http://www.wikidata.org/entity/Q1436705,bataille de Tuttlingen,47.9852,8.8234,
http://www.wikidata.org/entity/Q1475679,bataille de Tassafaronga,-9.2,159.83333333,
http://www.wikidata.org/entity/Q1474647,bataille de Crotone,39.0833333,17.1166667,
http://www.wikidata.org/entity/Q1476042,opération Anaconda,33.366666666,69.183333333,2002-03-01T00:00:00Z
http://www.wikidata.org/entity/Q1475533,bataille de Chalcis,40.28319246,23.29539299,
http://www.wikidata.org/entity/Q1475243,bataille du cap Espérance,-9.1,159.65,1942-10-11T00:00:00Z
http://www.wikidata.org/entity/Q1477118,opération Starlite,15.299,108.84,
http://www.wikidata.org/entity/Q1476280,Campagne de Dacie de Domitien,45.5056,22.7247,
http://www.wikidata.org/entity/Q1477050,bataille de Chattanooga,35.035,-85.29,
http://www.wikidata.org/entity/Q1476126,bataille de Panormus,38.1167,13.3667,
http://www.wikidata.org/entity/Q654777,Opération Printemps de la jeunesse,33.9,35.53,1973-04-09T00:00:00Z
http://www.wikidata.org/entity/Q654374,bataille de Cambrai,50.1767,3.23556,1917-11-20T00:00:00Z
http://www.wikidata.org/entity/Q654722,bataille de Mulayda,29.716666666,39.5,
http://www.wikidata.org/entity/Q655777,bataille de l'Allia,42.0175,12.52,
http://www.wikidata.org/entity/Q651319,siège de Volokolamsk,56.033333333,35.95,1612-12-07T00:00:00Z
http://www.wikidata.org/entity/Q636007,bataille de Chiari,45.53333333,9.93333333,
http://www.wikidata.org/entity/Q650567,siège de Missolonghi,38.366666666,21.416666666,1825-04-15T00:00:00Z
http://www.wikidata.org/entity/Q636670,bataille de la Peachtree Creek,33.8109,-84.4038,
http://www.wikidata.org/entity/Q648769,siège de Liakhavitchy,53.03958,26.263,1706-03-01T00:00:00Z
http://www.wikidata.org/entity/Q637320,troisième bataille de l'Isonzo,45.8567,13.4003,1915-10-18T00:00:00Z
http://www.wikidata.org/entity/Q649567,bataille de Punitz,51.7583,16.8167,
http://www.wikidata.org/entity/Q636520,bataille de Marj Ayoun,33.358333,35.588889,
http://www.wikidata.org/entity/Q650567,siège de Missolonghi,38.368333333,21.428333333,1825-04-15T00:00:00Z
http://www.wikidata.org/entity/Q651391,bataille de Karakilisa,40.8,44.483333333,1918-05-25T00:00:00Z
http://www.wikidata.org/entity/Q648535,bataille de Patay,48.0483,1.69583,
http://www.wikidata.org/entity/Q637544,bataille d'Amphipolis,40.823681,23.84705,
http://www.wikidata.org/entity/Q650507,bataille de Fujigawa,35.158722222,138.696361111,
http://www.wikidata.org/entity/Q2789421,bataille de Prairie Grove,35.983111111,-94.310666666,
http://www.wikidata.org/entity/Q2786767,bataille de Blaauwberg,-33.75611111,18.46555556,1806-01-08T00:00:00Z
http://www.wikidata.org/entity/Q2790366,bataille de Grimball's Landing,32.698,-79.983,
http://www.wikidata.org/entity/Q2766079,bataille de Fort De Russy,31.1838,-92.05436,
http://www.wikidata.org/entity/Q2791318,première bataille de Gaza,31.4893,34.4737,
http://www.wikidata.org/entity/Q2776646,bataille de Nitzanim,31.71659722,34.6338,
http://www.wikidata.org/entity/Q2776461,bataille de Washington,35.5443,-77.0601,
http://www.wikidata.org/entity/Q2781949,bataille de Mynydd Carn,51.764239,-4.760277,
http://www.wikidata.org/entity/Q2772670,bataille de Salem Church,38.288861111,-77.530944444,1863-05-03T00:00:00Z
http://www.wikidata.org/entity/Q2781626,bataille de Dranesville,38.995472222,-77.337194444,
http://www.wikidata.org/entity/Q1478970,bataille de Carthage,36.8528,10.3233,
http://www.wikidata.org/entity/Q1482311,bataille du Lac Vadimon,42.484145,12.323192,
http://www.wikidata.org/entity/Q1482311,bataille du Lac Vadimon,43.460278,12.386389,
http://www.wikidata.org/entity/Q661409,bataille de Saint-Quentin,49.8486,3.28639,
http://www.wikidata.org/entity/Q661418,bataille de Villers-Bretonneux,49.8675,2.52083,
http://www.wikidata.org/entity/Q661686,bataille de Höchst,50.095,8.553055555,
http://www.wikidata.org/entity/Q1478525,bataille d'Edgehill,52.13997,-1.48416,
http://www.wikidata.org/entity/Q1478896,bataille de Knocknanuss,52.52,-7.89,
http://www.wikidata.org/entity/Q661759,bataille de Sempach,47.145555555,8.213333333,
http://www.wikidata.org/entity/Q1481920,bataille d'Alarcos,38.95277778,-4.0,
http://www.wikidata.org/entity/Q661327,bataille de Muehlberg,51.4331,13.2167,
http://www.wikidata.org/entity/Q1485258,bataille de Chora,32.852777777,66.084722222,2007-06-15T00:00:00Z
http://www.wikidata.org/entity/Q3500708,bataille de Stäket,59.30222222,18.28194444,
http://www.wikidata.org/entity/Q3503720,bataille de Kolberg,54.175737,15.573643,1945-03-04T00:00:00Z
http://www.wikidata.org/entity/Q3501165,bataille d'Odžak,45.0,18.26,1945-04-19T00:00:00Z
http://www.wikidata.org/entity/Q3504102,bataille des Guararapes,-8.112222,-35.015556,
http://www.wikidata.org/entity/Q3504617,bataille de Cerro Corá,-22.65222222,-56.02527778,
http://www.wikidata.org/entity/Q643027,bataille de Weissenstein,58.889166666,25.571944444,
http://www.wikidata.org/entity/Q643054,bataille de La Souffel,48.6356,7.74167,1815-06-28T00:00:00Z
http://www.wikidata.org/entity/Q644021,bataille de Krouty,51.082323055,32.145833055,
http://www.wikidata.org/entity/Q644342,siège de Turin,45.066666666,7.7,1640-05-22T00:00:00Z
http://www.wikidata.org/entity/Q644004,bataille de Wilhelmsthal,51.4166667,9.4,
http://www.wikidata.org/entity/Q639827,siège de Damas,33.513055555,36.291944444,0634-08-24T00:00:00Z
http://www.wikidata.org/entity/Q639116,bataille de Villafranca,42.603866,-6.812812,
http://www.wikidata.org/entity/Q638374,bataille de Pälkäne,61.338333333,24.266666666,
http://www.wikidata.org/entity/Q639285,bataille de Medellín,38.966666666,-5.95,
http://www.wikidata.org/entity/Q639989,bataille de Tolvajärvi,62.287976,31.488455,
http://www.wikidata.org/entity/Q639116,bataille de Villafranca,42.6075,-6.8075,
http://www.wikidata.org/entity/Q657406,bataille d'Hennersdorf,51.1667,15.2667,
http://www.wikidata.org/entity/Q657024,massacre de Bear River,42.146111111,-111.914166666,
http://www.wikidata.org/entity/Q656190,bataille de Hemmingstedt,54.147222222,9.071944444,
http://www.wikidata.org/entity/Q656686,bataille de Münchengrätz,50.521388888,14.973611111,
http://www.wikidata.org/entity/Q656522,bataille de Condore,16.1844,81.1349,
http://www.wikidata.org/entity/Q3485923,siège de Lavaur,43.6833,1.81667,1211-03-01T00:00:00Z
http://www.wikidata.org/entity/Q3485930,siège de Louvain,50.866666666,4.7,1635-06-24T00:00:00Z
http://www.wikidata.org/entity/Q3485874,siège de Dieppe,49.921666666,1.077777777,1442-11-11T00:00:00Z
http://www.wikidata.org/entity/Q3485902,siège de Gérone,41.9844,2.82111,1653-07-12T00:00:00Z
http://www.wikidata.org/entity/Q3485877,siège de Douai,50.370833333,3.079166666,1667-06-30T00:00:00Z
http://www.wikidata.org/entity/Q3485933,siège de Lérida,41.62,0.625833,1647-05-12T00:00:00Z
http://www.wikidata.org/entity/Q3485860,siège de Constantine,36.283333333,6.616666666,1836-11-21T00:00:00Z
http://www.wikidata.org/entity/Q3485920,siège de Laodicée,37.835833333,29.1075,1119-01-01T00:00:00Z
http://www.wikidata.org/entity/Q3485933,siège de Lérida,41.616666666,0.633333333,1647-05-12T00:00:00Z
http://www.wikidata.org/entity/Q3485938,siège de Mantes,48.9908,1.71722,1364-04-15T00:00:00Z
http://www.wikidata.org/entity/Q3485930,siège de Louvain,50.88333333,4.7,1635-06-24T00:00:00Z
http://www.wikidata.org/entity/Q3485914,siège de La Mothe,48.2114,5.68556,1634-06-05T00:00:00Z
http://www.wikidata.org/entity/Q3485880,siège de Dunkerque,51.0383,2.3775,1646-09-07T00:00:00Z
http://www.wikidata.org/entity/Q3485856,siège de Cassel,51.3197,9.49778,1761-03-07T00:00:00Z
http://www.wikidata.org/entity/Q3485888,siège de Fougères,48.3525,-1.198611111,1449-04-02T00:00:00Z
http://www.wikidata.org/entity/Q3485880,siège de Dunkerque,51.037777777,2.376388888,1646-09-07T00:00:00Z
http://www.wikidata.org/entity/Q3532325,bataille de Rotterdam,51.93083333,4.47916667,1940-05-10T00:00:00Z
http://www.wikidata.org/entity/Q3509272,bataille de Krivasoo,59.2558,27.9326,1919-11-18T00:00:00Z
http://www.wikidata.org/entity/Q3511112,bataille de Ba'rin,34.884628,36.438192,1137-06-01T00:00:00Z
http://www.wikidata.org/entity/Q3534866,bataille de Las Queseras del Medio,7.706944444,-67.979722222,
http://www.wikidata.org/entity/Q3509177,bataille de Narva,59.45,28.033333333,
http://www.wikidata.org/entity/Q3506821,bataille de Baton Rouge,30.451,-91.1676,
http://www.wikidata.org/entity/Q3511112,bataille de Ba'rin,34.950006,36.41589,1137-06-01T00:00:00Z
http://www.wikidata.org/entity/Q653707,bataille de Fimreite,61.15560556,6.98059167,
http://www.wikidata.org/entity/Q653561,bataille de Wolgast,54.05,13.76666667,
http://www.wikidata.org/entity/Q653487,bataille de Werben,52.8667,11.9667,
http://www.wikidata.org/entity/Q653664,bataille de Trenton,40.225833333,-74.764722222,
http://www.wikidata.org/entity/Q2701128,bataille de la rivière Ter,42.0439,3.12861,
http://www.wikidata.org/entity/Q2707112,bataille du Lycos,40.305278,37.830556,
http://www.wikidata.org/entity/Q2705449,bataille du mont Algide,41.723056,12.769444,
http://www.wikidata.org/entity/Q2707263,bataille de Tapae,45.5056,22.7247,
http://www.wikidata.org/entity/Q2705872,bataille de Damiette,31.65513611,31.45729167,
http://www.wikidata.org/entity/Q2706752,bataille d'al-Qaryatayn,34.2333,37.2333,
http://www.wikidata.org/entity/Q2700721,bataille de Jalula,34.2833,45.1667,
http://www.wikidata.org/entity/Q2703934,seconde bataille de Fort Sumter,32.7524,-79.8749,
http://www.wikidata.org/entity/Q4871390,bataille de Kardzhali,41.65,25.36666667,
http://www.wikidata.org/entity/Q4871369,bataille de Kakamas,-28.8,20.65,
http://www.wikidata.org/entity/Q4871376,bombardement de Kandahar,31.61666667,65.71666667,
http://www.wikidata.org/entity/Q4871389,bataille de Karboğazı,37.38333333,34.66666667,1920-05-27T00:00:00Z
http://www.wikidata.org/entity/Q4871367,bataille de Kaiapit,-6.266666666,146.247777777,1943-09-19T00:00:00Z
http://www.wikidata.org/entity/Q4871366,bataille de Kafr el-Dawwar,31.13111111,30.13,
http://www.wikidata.org/entity/Q4871402,bataille de Kautla,59.12722222,25.445,
http://www.wikidata.org/entity/Q4871652,bataille de Malka Nidzhe,40.958889,32.363333,1916-09-12T00:00:00Z
http://www.wikidata.org/entity/Q4871676,bataille de Marietta,33.9531,-84.5499,1864-06-09T00:00:00Z
http://www.wikidata.org/entity/Q4871653,bataille de Mam Garvia,57.597,-4.428,
http://www.wikidata.org/entity/Q4871672,bataille de Marabda,41.53527778,44.75916667,
http://www.wikidata.org/entity/Q4871655,bataille de Mandora,31.275,30.0125,
http://www.wikidata.org/entity/Q4871678,bataille de Marion,36.852,-81.4873,1864-12-17T00:00:00Z
http://www.wikidata.org/entity/Q4871662,bataille de Manresa,41.729444444,1.827222222,1810-03-21T00:00:00Z
http://www.wikidata.org/entity/Q4871659,bataille du col de Mang Yang,14.0,108.25,1954-06-24T00:00:00Z
http://www.wikidata.org/entity/Q4871684,bataille de Marrakech,31.63,-8.008888888,
http://www.wikidata.org/entity/Q660025,combat de Papudo,-32.498888888,-71.446666666,
http://www.wikidata.org/entity/Q660655,première bataille des lacs de Mazurie,54.0,22.0,1914-09-07T00:00:00Z
http://www.wikidata.org/entity/Q659246,bataille de Lemberg,49.85,24.016667,1914-08-23T00:00:00Z
http://www.wikidata.org/entity/Q4871450,bataille de Kisaki,-7.48611111,37.60138889,1916-09-07T00:00:00Z
http://www.wikidata.org/entity/Q4871433,bataille de Kidodi,-7.610169,36.987862,
http://www.wikidata.org/entity/Q4871410,bataille de Kells,53.7272,-6.8769,
http://www.wikidata.org/entity/Q2750179,siège de Castelnaudary,43.316666666,1.95,1211-09-01T00:00:00Z
http://www.wikidata.org/entity/Q2748375,Black Friday,61.46666667,5.65,
http://www.wikidata.org/entity/Q2750179,siège de Castelnaudary,43.318055555,1.953888888,1211-09-01T00:00:00Z
http://www.wikidata.org/entity/Q2750389,bataille de Mišar,44.7292,19.7608,1806-08-12T00:00:00Z
http://www.wikidata.org/entity/Q2745283,secours d'Arras,50.289166666,2.78,1654-08-23T00:00:00Z
http://www.wikidata.org/entity/Q2745283,secours d'Arras,50.2897,2.78083,1654-08-23T00:00:00Z
http://www.wikidata.org/entity/Q2745368,siège de Veracruz,19.190277777,-96.153333333,1847-03-09T00:00:00Z
http://www.wikidata.org/entity/Q2748737,deuxième bataille de Collierville,35.044,-89.6645,
http://www.wikidata.org/entity/Q2746040,bataille de Landriano,45.3167,9.26667,
http://www.wikidata.org/entity/Q2744931,bataille de Dijon,47.3217,5.04139,1870-10-29T00:00:00Z
http://www.wikidata.org/entity/Q4871413,bataille de Kemp's Landing,36.82694444,-76.16027778,
http://www.wikidata.org/entity/Q4871454,bataille de Kissoué,33.352183,36.2331,1941-06-15T00:00:00Z
http://www.wikidata.org/entity/Q4871438,bataille de Killala,54.2125,-9.221944444,
http://www.wikidata.org/entity/Q652320,bataille de Toulouse,43.6,1.45,
http://www.wikidata.org/entity/Q651919,bataille de Culloden,57.477222222,-4.0925,
http://www.wikidata.org/entity/Q653482,bataille de Lugdunum,45.759722,4.819444,
http://www.wikidata.org/entity/Q653293,siège d'Antioche,36.2,36.15,1084-01-01T00:00:00Z
http://www.wikidata.org/entity/Q641757,bataille d'Austruweel,51.243611111,4.384722222,
http://www.wikidata.org/entity/Q640194,bataille de la Ntombe,-27.2325,30.61138889,
http://www.wikidata.org/entity/Q641125,bataille de Bapaume,50.1044,2.85194,
http://www.wikidata.org/entity/Q642517,bataille de Champaubert,48.8809,3.77591,
http://www.wikidata.org/entity/Q640100,bataille de El Bruc,41.58,1.78027778,
http://www.wikidata.org/entity/Q641989,bataille de Nyborg,55.3425,10.7677,
http://www.wikidata.org/entity/Q641183,bataille de Kock,51.63333333,22.43333333,1939-10-02T00:00:00Z
http://www.wikidata.org/entity/Q2741713,bataille d'Aylesford,51.3167,0.5,
